ElapsedTime_s,Height_km,Latitude_deg,LongitudeE_deg,TotalRadius_km,LatitudeRadius_km,Gravity_ms2,Temperature_K,Pressure_Pa,Density_kgm3,PressureScaleHeight_km,DensityScaleHeight_km,SpeedOfSound_ms,PressureAtSurface_Pa,SigmaLevel,PressureAltitude_km,ReferenceTemperature_K,ReferencePressure_Pa,ReferenceDensity_kgm3,ProfileWeight,LowDensity_kgm3,HighDensity_kgm3,PerturbedDensity_kgm3,DensityPerturbation_pct,DensityStandardDeviation_pct,PerturbedSpeedOfSound_ms,RelativeStepSize,DensityDeviation_pct,LowDensityDeviation_pct,HighDensityDeviation_pct,PerturbedDensityDeviation_pct,EWWind_ms,NSWind_ms,VerticalWind_ms,EWWindPerturbation_ms,NSWindPerturbation_ms,VerticalWindPerturbation_ms,PerturbedEWWind_ms,PerturbedNSWind_ms,PerturbedVerticalWind_ms,EWStandardDeviation_ms,NSStandardDeviation_ms,VerticalStandardDeviation_ms,LongitudeOfTheSun_deg,SubsolarLatitude_deg,SubsolarLongitudeE_deg,LocalSolarTime_hr,SolarZenithAngle_deg,OneWayLightTime_min,OrbitalRadius_AU,SecondsPerSol,TotalNumberDensity_m3,SpecificGasConstant_JkgK,SpecificHeatRatio,AverageMolecularWeight,CompressibilityFactor,Arnd_m3,Armass_pct,Armole_pct,Aramw,CO2nd_m3,CO2mass_pct,CO2mole_pct,CO2amw,COnd_m3,COmass_pct,COmole_pct,COamw,H2nd_m3,H2mass_pct,H2mole_pct,H2amw,N2nd_m3,N2mass_pct,N2mole_pct,N2amw,O2nd_m3,O2mass_pct,O2mole_pct,O2amw,Hend_m3,Hemass_pct,Hemole_pct,Heamw,Hnd_m3,Hmass_pct,Hmole_pct,Hamw,Ond_m3,Omass_pct,Omole_pct,Oamw,H2Ond_m3,H2Omass_pct,H2Omole_pct,H2Oamw,TemperatureDaily_K,PressureDaily_Pa,DensityDaily_kgm3,EWWindDaily_ms,NSWindDaily_ms,TemperatureMin_K,TemperatureMax_K,DensityMin_kgm3,DensityMax_kgm3,SurfaceHeight_km,PlanetoGraphicHeight_km,PlanetoGraphicLatitude_deg,ReferenceHeight_km,ReferenceRadius_km,GroundTemperature_K,ThermosphereBaseHeight_km,ThermosphereBaseTemperature_K,ExosphericTemperature_K,F1PeakHeight_km,Albedo,HeightOffset_km,LocalHeightOffset_km,DustOpticalDepth,DustColumnArealDensity_kgm2,DustMixingRatio,DustMassDensity_ugm3,DustNumberDensity_m3,IceIsPresent,WavePerturbation_pct
214.8,21.480,0.00,0.00,3408.368,3386.888,3.680,181.8,7.289e+01,2.122e-03,9.158,10.497,216.2,6.395e+02,0.114,19.889,186.0,8.127e+01,2.287e-03,0.0,2.056e-03,2.189e-03,2.198e-03,3.6,3.18,212.4,0.25,-7.2,-10.1,-4.3,-3.9,-5.3,2.6,0.000,-5.1,-1.4,0.074,-10.4,1.2,0.074,4.1,4.1,0.830,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9392e+22,1.890e+02,1.361e+00,43.476,0.9881,4.8020e+20,1.50,1.63,39.96,2.8044e+22,96.58,95.41,44.01,2.9103e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,8.0033e+20,1.75,2.72,28.02,3.7834e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.9216e+17,0.00,0.00,18.02,180.9,7.199e+01,2.106e-03,-3.8,-0.0,177.5,184.2,2.050e-03,2.150e-03,-1.632,12.168,0.00,12.168,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.510e-06,18.057,91964.526,99,0.0
214.9,21.490,0.00,0.00,3408.378,3386.888,3.680,181.8,7.281e+01,2.120e-03,9.158,10.497,216.2,6.395e+02,0.114,19.899,186.0,8.118e+01,2.285e-03,0.0,2.054e-03,2.187e-03,2.197e-03,3.6,3.18,212.4,0.25,-7.2,-10.1,-4.3,-3.9,-5.3,2.6,0.000,-5.1,-1.7,0.083,-10.4,0.8,0.083,4.1,4.1,0.830,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9364e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7974e+20,1.50,1.63,39.96,2.8018e+22,96.58,95.41,44.01,2.9075e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9957e+20,1.75,2.72,28.02,3.7798e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.8951e+17,0.00,0.00,18.02,180.8,7.191e+01,2.104e-03,-3.8,-0.0,177.4,184.2,2.048e-03,2.147e-03,-1.632,12.178,0.00,12.178,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.509e-06,18.039,91873.608,99,0.0
215.0,21.500,0.00,0.00,3408.388,3386.888,3.680,181.7,7.273e+01,2.118e-03,9.158,10.497,216.2,6.395e+02,0.114,19.909,186.0,8.110e+01,2.283e-03,0.0,2.053e-03,2.185e-03,2.194e-03,3.6,3.18,212.4,0.25,-7.2,-10.1,-4.3,-3.9,-5.3,2.6,0.000,-5.3,-2.0,0.059,-10.6,0.5,0.059,4.2,4.2,0.830,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9336e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7928e+20,1.50,1.63,39.96,2.7991e+22,96.58,95.41,44.01,2.9047e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9880e+20,1.75,2.72,28.02,3.7762e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.8686e+17,0.00,0.00,18.02,180.8,7.183e+01,2.102e-03,-3.9,-0.0,177.4,184.2,2.046e-03,2.145e-03,-1.632,12.188,0.00,12.188,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.509e-06,18.022,91782.779,99,0.0
215.1,21.510,0.00,0.00,3408.398,3386.888,3.680,181.7,7.265e+01,2.116e-03,9.158,10.497,216.2,6.395e+02,0.114,19.919,186.0,8.102e+01,2.281e-03,0.0,2.051e-03,2.183e-03,2.190e-03,3.5,3.19,212.5,0.25,-7.2,-10.1,-4.3,-4.0,-5.3,2.6,0.000,-5.0,-1.9,0.106,-10.3,0.7,0.106,4.2,4.2,0.830,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9308e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7883e+20,1.50,1.63,39.96,2.7964e+22,96.58,95.41,44.01,2.9020e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9804e+20,1.75,2.72,28.02,3.7726e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.8423e+17,0.00,0.00,18.02,180.8,7.175e+01,2.100e-03,-3.9,-0.0,177.4,184.2,2.044e-03,2.143e-03,-1.632,12.198,0.00,12.198,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.509e-06,18.004,91692.039,99,0.0
215.2,21.520,0.00,0.00,3408.408,3386.888,3.680,181.7,7.257e+01,2.114e-03,9.158,10.497,216.2,6.395e+02,0.113,19.929,186.0,8.093e+01,2.279e-03,0.0,2.049e-03,2.181e-03,2.190e-03,3.6,3.19,212.4,0.25,-7.2,-10.1,-4.3,-3.9,-5.3,2.5,0.000,-4.4,-1.7,0.079,-9.8,0.8,0.079,4.2,4.2,0.830,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9280e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7837e+20,1.50,1.63,39.96,2.7938e+22,96.58,95.41,44.01,2.8992e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9728e+20,1.75,2.72,28.02,3.7690e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.8161e+17,0.00,0.00,18.02,180.8,7.168e+01,2.098e-03,-3.9,-0.0,177.4,184.1,2.042e-03,2.141e-03,-1.632,12.208,0.00,12.208,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.509e-06,17.986,91601.387,99,0.0
215.3,21.530,0.00,0.00,3408.418,3386.888,3.680,181.7,7.249e+01,2.112e-03,9.158,10.497,216.2,6.395e+02,0.113,19.938,186.0,8.085e+01,2.277e-03,0.0,2.047e-03,2.179e-03,2.189e-03,3.6,3.19,212.3,0.25,-7.2,-10.1,-4.3,-3.9,-5.4,2.5,0.000,-4.6,-1.4,0.057,-9.9,1.1,0.057,4.2,4.2,0.831,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9253e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7791e+20,1.50,1.63,39.96,2.7911e+22,96.58,95.41,44.01,2.8964e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9652e+20,1.75,2.72,28.02,3.7654e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.7900e+17,0.00,0.00,18.02,180.8,7.160e+01,2.096e-03,-3.9,-0.0,177.4,184.1,2.040e-03,2.139e-03,-1.632,12.218,0.00,12.218,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.508e-06,17.968,91510.823,99,0.0
215.4,21.540,0.00,0.00,3408.428,3386.888,3.680,181.6,7.241e+01,2.110e-03,9.158,10.497,216.1,6.395e+02,0.113,19.948,185.9,8.077e+01,2.274e-03,0.0,2.045e-03,2.177e-03,2.189e-03,3.8,3.19,212.2,0.25,-7.2,-10.1,-4.3,-3.7,-5.4,2.5,0.000,-4.3,-1.4,0.153,-9.7,1.2,0.153,4.2,4.2,0.831,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9225e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7746e+20,1.50,1.63,39.96,2.7884e+22,96.58,95.41,44.01,2.8937e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9576e+20,1.75,2.72,28.02,3.7618e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.7640e+17,0.00,0.00,18.02,180.7,7.152e+01,2.094e-03,-4.0,-0.0,177.3,184.1,2.038e-03,2.137e-03,-1.632,12.228,0.00,12.228,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.508e-06,17.950,91420.348,99,0.0
215.5,21.550,0.00,0.00,3408.438,3386.888,3.680,181.6,7.234e+01,2.108e-03,9.158,10.497,216.1,6.395e+02,0.113,19.958,185.9,8.068e+01,2.272e-03,0.0,2.043e-03,2.175e-03,2.191e-03,3.9,3.19,212.0,0.25,-7.2,-10.1,-4.3,-3.6,-5.4,2.5,0.000,-4.5,-1.4,0.138,-9.9,1.2,0.138,4.2,4.2,0.831,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9197e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7700e+20,1.50,1.63,39.96,2.7858e+22,96.58,95.41,44.01,2.8909e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9500e+20,1.75,2.72,28.02,3.7582e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.7381e+17,0.00,0.00,18.02,180.7,7.144e+01,2.092e-03,-4.0,-0.0,177.3,184.1,2.036e-03,2.135e-03,-1.632,12.238,0.00,12.238,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.508e-06,17.933,91329.962,99,0.0
215.6,21.560,0.00,0.00,3408.448,3386.888,3.680,181.6,7.226e+01,2.106e-03,9.158,10.497,216.1,6.395e+02,0.113,19.968,185.9,8.060e+01,2.270e-03,0.0,2.041e-03,2.173e-03,2.188e-03,3.9,3.19,212.0,0.25,-7.2,-10.1,-4.3,-3.6,-5.4,2.5,0.000,-4.2,-1.5,0.130,-9.6,1.0,0.130,4.2,4.2,0.831,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9169e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7655e+20,1.50,1.63,39.96,2.7831e+22,96.58,95.41,44.01,2.8882e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9424e+20,1.75,2.72,28.02,3.7546e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.7124e+17,0.00,0.00,18.02,180.7,7.136e+01,2.090e-03,-4.0,-0.0,177.3,184.1,2.034e-03,2.133e-03,-1.632,12.248,0.00,12.248,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.507e-06,17.915,91239.663,99,0.0
215.7,21.570,0.00,0.00,3408.458,3386.888,3.680,181.6,7.218e+01,2.104e-03,9.158,10.497,216.1,6.395e+02,0.113,19.978,185.9,8.051e+01,2.268e-03,0.0,2.039e-03,2.171e-03,2.189e-03,4.0,3.19,211.9,0.25,-7.2,-10.1,-4.3,-3.5,-5.4,2.5,0.000,-3.9,-1.2,0.146,-9.3,1.4,0.146,4.2,4.2,0.831,359.80,-0.09,359.13,12.06,0.88,5.04,1.56,88774.9,2.9141e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7609e+20,1.50,1.63,39.96,2.7805e+22,96.58,95.41,44.01,2.8854e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9348e+20,1.75,2.72,28.02,3.7510e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.6867e+17,0.00,0.00,18.02,180.7,7.128e+01,2.088e-03,-4.0,-0.0,177.3,184.0,2.032e-03,2.131e-03,-1.632,12.258,0.00,12.258,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.507e-06,17.897,91149.453,99,0.0
215.8,21.580,0.00,0.00,3408.468,3386.888,3.680,181.5,7.210e+01,2.102e-03,9.158,10.497,216.1,6.395e+02,0.113,19.988,185.9,8.043e+01,2.266e-03,0.0,2.037e-03,2.169e-03,2.184e-03,3.9,3.19,212.0,0.25,-7.3,-10.1,-4.3,-3.6,-5.4,2.5,0.000,-3.8,-1.3,0.130,-9.3,1.2,0.130,4.2,4.2,0.832,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.9113e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7564e+20,1.50,1.63,39.96,2.7778e+22,96.58,95.41,44.01,2.8826e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9273e+20,1.75,2.72,28.02,3.7474e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.6611e+17,0.00,0.00,18.02,180.7,7.121e+01,2.086e-03,-4.0,-0.0,177.3,184.0,2.030e-03,2.128e-03,-1.632,12.268,0.00,12.268,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.507e-06,17.879,91059.330,99,0.0
215.9,21.590,0.00,0.00,3408.478,3386.888,3.680,181.5,7.202e+01,2.100e-03,9.158,10.497,216.1,6.395e+02,0.113,19.998,185.9,8.035e+01,2.264e-03,0.0,2.035e-03,2.167e-03,2.180e-03,3.8,3.19,212.0,0.25,-7.3,-10.1,-4.3,-3.7,-5.4,2.5,0.000,-3.7,-1.5,0.117,-9.1,1.0,0.117,4.2,4.2,0.832,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.9085e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7518e+20,1.50,1.63,39.96,2.7752e+22,96.58,95.41,44.01,2.8799e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9197e+20,1.75,2.72,28.02,3.7439e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.6357e+17,0.00,0.00,18.02,180.6,7.113e+01,2.084e-03,-4.1,-0.1,177.2,184.0,2.028e-03,2.126e-03,-1.632,12.278,0.00,12.278,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.507e-06,17.862,90969.295,99,0.0
216.0,21.600,0.00,0.00,3408.488,3386.888,3.680,181.5,7.194e+01,2.098e-03,9.158,10.497,216.1,6.395e+02,0.112,20.008,185.8,8.026e+01,2.262e-03,0.0,2.033e-03,2.165e-03,2.182e-03,4.0,3.19,211.9,0.25,-7.3,-10.1,-4.3,-3.5,-5.5,2.5,0.000,-3.8,-1.6,0.102,-9.3,0.9,0.102,4.2,4.2,0.832,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.9058e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7473e+20,1.50,1.63,39.96,2.7725e+22,96.58,95.41,44.01,2.8771e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9122e+20,1.75,2.72,28.02,3.7403e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.6103e+17,0.00,0.00,18.02,180.6,7.105e+01,2.082e-03,-4.1,-0.1,177.2,184.0,2.026e-03,2.124e-03,-1.632,12.288,0.00,12.288,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.506e-06,17.844,90879.349,99,0.0
216.1,21.610,0.00,0.00,3408.498,3386.888,3.680,181.5,7.186e+01,2.096e-03,9.158,10.497,216.0,6.395e+02,0.112,20.018,185.8,8.018e+01,2.260e-03,0.0,2.031e-03,2.163e-03,2.181e-03,4.1,3.19,211.8,0.25,-7.3,-10.1,-4.3,-3.5,-5.5,2.5,0.000,-3.6,-1.8,0.109,-9.1,0.7,0.109,4.2,4.2,0.832,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.9030e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7428e+20,1.50,1.63,39.96,2.7699e+22,96.58,95.41,44.01,2.8744e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.9046e+20,1.75,2.72,28.02,3.7367e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.5851e+17,0.00,0.00,18.02,180.6,7.097e+01,2.080e-03,-4.1,-0.1,177.2,184.0,2.024e-03,2.122e-03,-1.632,12.298,0.00,12.298,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.506e-06,17.826,90789.490,99,0.0
216.2,21.620,0.00,0.00,3408.508,3386.888,3.680,181.4,7.178e+01,2.094e-03,9.158,10.497,216.0,6.395e+02,0.112,20.028,185.8,8.010e+01,2.258e-03,0.0,2.029e-03,2.161e-03,2.177e-03,4.0,3.20,211.9,0.25,-7.3,-10.1,-4.3,-3.6,-5.5,2.5,0.000,-3.6,-1.8,0.077,-9.1,0.6,0.077,4.2,4.2,0.832,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.9002e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7382e+20,1.50,1.63,39.96,2.7672e+22,96.58,95.41,44.01,2.8717e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.8971e+20,1.75,2.72,28.02,3.7332e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.5600e+17,0.00,0.00,18.02,180.6,7.089e+01,2.078e-03,-4.1,-0.1,177.2,184.0,2.021e-03,2.120e-03,-1.632,12.308,0.00,12.308,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.506e-06,17.809,90699.718,99,0.0
216.3,21.630,0.00,0.00,3408.518,3386.888,3.680,181.4,7.171e+01,2.092e-03,9.158,10.497,216.0,6.395e+02,0.112,20.038,185.8,8.002e+01,2.256e-03,0.0,2.027e-03,2.159e-03,2.175e-03,4.0,3.20,211.9,0.25,-7.3,-10.1,-4.3,-3.6,-5.5,2.5,0.000,-3.5,-1.9,0.110,-9.0,0.5,0.110,4.2,4.2,0.833,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.8975e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7337e+20,1.50,1.63,39.96,2.7646e+22,96.58,95.41,44.01,2.8689e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.8895e+20,1.75,2.72,28.02,3.7296e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.5350e+17,0.00,0.00,18.02,180.6,7.082e+01,2.076e-03,-4.1,-0.1,177.2,183.9,2.019e-03,2.118e-03,-1.632,12.318,0.00,12.318,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.505e-06,17.791,90610.035,99,0.0
216.4,21.640,0.00,0.00,3408.528,3386.888,3.680,181.4,7.163e+01,2.090e-03,9.158,10.497,216.0,6.395e+02,0.112,20.048,185.8,7.993e+01,2.254e-03,0.0,2.025e-03,2.157e-03,2.167e-03,3.7,3.20,212.1,0.25,-7.3,-10.1,-4.3,-3.8,-5.5,2.5,0.000,-3.9,-1.7,0.148,-9.4,0.8,0.148,4.2,4.2,0.833,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.8947e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7292e+20,1.50,1.63,39.96,2.7619e+22,96.58,95.41,44.01,2.8662e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.8820e+20,1.75,2.72,28.02,3.7260e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.5100e+17,0.00,0.00,18.02,180.5,7.074e+01,2.074e-03,-4.2,-0.1,177.1,183.9,2.017e-03,2.116e-03,-1.632,12.328,0.00,12.328,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.505e-06,17.774,90520.438,99,0.0
216.5,21.650,0.00,0.00,3408.538,3386.888,3.680,181.4,7.155e+01,2.088e-03,9.158,10.497,216.0,6.395e+02,0.112,20.058,185.8,7.985e+01,2.252e-03,0.0,2.023e-03,2.155e-03,2.169e-03,3.9,3.20,211.9,0.25,-7.3,-10.1,-4.3,-3.7,-5.5,2.5,0.000,-3.8,-1.6,0.187,-9.3,0.9,0.187,4.2,4.2,0.833,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.8919e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7247e+20,1.50,1.63,39.96,2.7593e+22,96.58,95.41,44.01,2.8635e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.8745e+20,1.75,2.72,28.02,3.7225e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.4852e+17,0.00,0.00,18.02,180.5,7.066e+01,2.072e-03,-4.2,-0.1,177.1,183.9,2.015e-03,2.114e-03,-1.632,12.338,0.00,12.338,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.505e-06,17.756,90430.930,99,0.0
216.6,21.660,0.00,0.00,3408.548,3386.888,3.680,181.3,7.147e+01,2.086e-03,9.158,10.497,216.0,6.395e+02,0.112,20.068,185.7,7.977e+01,2.249e-03,0.0,2.021e-03,2.153e-03,2.167e-03,3.9,3.20,211.9,0.25,-7.3,-10.2,-4.3,-3.7,-5.5,2.5,0.000,-3.9,-1.7,0.164,-9.4,0.8,0.164,4.2,4.2,0.833,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.8892e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7202e+20,1.50,1.63,39.96,2.7567e+22,96.58,95.41,44.01,2.8607e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.8670e+20,1.75,2.72,28.02,3.7189e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.4605e+17,0.00,0.00,18.02,180.5,7.059e+01,2.070e-03,-4.2,-0.1,177.1,183.9,2.013e-03,2.112e-03,-1.632,12.348,0.00,12.348,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.504e-06,17.739,90341.508,99,0.0
216.7,21.670,0.00,0.00,3408.558,3386.888,3.680,181.3,7.139e+01,2.084e-03,9.158,10.497,216.0,6.395e+02,0.112,20.078,185.7,7.968e+01,2.247e-03,0.0,2.019e-03,2.150e-03,2.167e-03,4.0,3.20,211.8,0.25,-7.3,-10.2,-4.3,-3.6,-5.5,2.4,0.000,-4.2,-1.8,0.275,-9.7,0.7,0.275,4.2,4.2,0.833,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.8864e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7157e+20,1.50,1.63,39.96,2.7540e+22,96.58,95.41,44.01,2.8580e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.8595e+20,1.75,2.72,28.02,3.7154e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.4359e+17,0.00,0.00,18.02,180.5,7.051e+01,2.067e-03,-4.2,-0.1,177.1,183.9,2.011e-03,2.110e-03,-1.632,12.358,0.00,12.358,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.504e-06,17.721,90252.174,99,0.0
216.8,21.680,0.00,0.00,3408.568,3386.888,3.680,181.3,7.132e+01,2.082e-03,9.158,10.497,216.0,6.395e+02,0.112,20.088,185.7,7.960e+01,2.245e-03,0.0,2.017e-03,2.148e-03,2.166e-03,4.0,3.20,211.7,0.25,-7.3,-10.2,-4.3,-3.5,-5.6,2.4,0.000,-4.1,-1.6,0.311,-9.6,0.9,0.311,4.2,4.2,0.834,359.80,-0.09,359.12,12.06,0.88,5.04,1.56,88774.9,2.8837e+22,1.890e+02,1.361e+00,43.476,0.9881,4.7112e+20,1.50,1.63,39.96,2.7514e+22,96.58,95.41,44.01,2.8553e+19,0.06,0.10,28.01,0.0000e+00,0.00,0.00,2.02,7.8520e+20,1.75,2.72,28.02,3.7118e+19,0.09,0.13,32.00,0.0000e+00,0.00,0.00,4.00,0.0000e+00,0.00,0.00,1.01,0.0000e+00,0.00,0.00,16.00,5.4114e+17,0.00,0.00,18.02,180.5,7.043e+01,2.065e-03,-4.3,-0.1,177.1,183.8,2.009e-03,2.108e-03,-1.632,12.368,0.00,12.368,3396.200,291.3,999.000,0.0,0.0,999.900,0.190,-0.002,0.000,0.300,0.002,8.504e-06,17.703,90162.927,99,0.0
